,Date,Ticker,Sector,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_tot,Open,High,Low,Close,Volume
4126,2023-08-06,NVDA,Technology,0.036,0.036,0.036,0.036,437.905,451.082,437.905,445.053,32417600.0
4127,2023-08-07,NVDA,Technology,0.061,0.061,0.061,0.061,451.012,455.301,445.533,454.071,32215400.0
4128,2023-08-08,NVDA,Technology,0.02233,0.02233,0.02233,0.02233,448.433,452.322,440.464,446.543,35384300.0
4129,2023-08-09,NVDA,Technology,0.0665,0.0665,0.0665,0.0665,442.644,443.024,421.248,425.448,58644900.0
4130,2023-08-10,NVDA,Technology,0.0175,0.0175,0.0175,0.0175,421.508,435.645,418.259,423.788,49270500.0
4131,2023-08-11,NVDA,Technology,0.,0.,0.,0.,417.419,420.089,406.302,408.461,53200900.0
4132,2023-08-12,NVDA,Technology,0.,0.,0.,0.,417.419,420.089,406.302,408.461,53200900.0
4133,2023-08-13,NVDA,Technology,0.03967,0.03967,0.03967,0.03967,417.419,420.089,406.302,408.461,53200900.0
4134,2023-08-14,NVDA,Technology,0.,0.,0.,0.,404.772,437.905,403.022,437.435,69028600.0
4135,2023-08-15,NVDA,Technology,0.02527,0.02527,0.02527,0.02527,445.503,452.582,437.005,439.305,67651200.0
4136,2023-08-16,NVDA,Technology,0.,0.,0.,0.,445.103,446.653,433.966,434.766,52745100.0
4137,2023-08-17,NVDA,Technology,0.08686,0.08686,0.08686,0.08686,439.605,440.524,429.917,433.346,45239500.0
4138,2023-08-18,NVDA,Technology,0.0475,0.0475,0.0475,0.0475,426.257,435.685,416.51,432.896,58262200.0
4139,2023-08-19,NVDA,Technology,0.,0.,0.,0.,426.257,435.685,416.51,432.896,58262200.0
4140,2023-08-20,NVDA,Technology,0.,0.,0.,0.,426.257,435.685,416.51,432.896,58262200.0
4141,2023-08-21,NVDA,Technology,0.02752,0.02752,0.02752,0.02752,444.843,470.548,442.124,469.568,69257300.0
4142,2023-08-22,NVDA,Technology,0.02408,0.02408,0.02408,0.02408,481.245,481.765,453.231,456.581,75720700.0
4143,2023-08-23,NVDA,Technology,0.02994,0.02994,0.02994,0.02994,458.560,471.897,451.982,471.058,77904600.0
4144,2023-08-24,NVDA,Technology,0.02249,0.02249,0.02249,0.02249,502.051,502.551,471.488,471.528,115604400.0
4145,2023-08-25,NVDA,Technology,0.02793,0.02793,0.02793,0.02793,470.018,477.946,450.142,460.080,92534100.0
4146,2023-08-26,NVDA,Technology,0.05075,0.05075,0.05075,0.05075,470.018,477.946,450.142,460.080,92534100.0
4147,2023-08-27,NVDA,Technology,0.03525,0.03525,0.03525,0.03525,470.018,477.946,450.142,460.080,92534100.0
4148,2023-08-28,NVDA,Technology,0.038,0.038,0.038,0.038,464.719,469.698,448.783,468.248,68519200.0
4149,2023-08-29,NVDA,Technology,0.05092,0.05092,0.05092,0.05092,466.559,490.703,463.809,487.734,70139700.0
4150,2023-08-30,NVDA,Technology,0.04217,0.04217,0.04217,0.04217,490.333,499.162,484.145,492.533,73520600.0
4151,2023-08-31,NVDA,Technology,0.038,0.038,0.038,0.038,493.693,497.332,489.474,493.443,52857000.0
4152,2023-09-01,NVDA,Technology,0.0325,0.0325,0.0325,0.0325,497.512,497.892,481.315,484.985,46319100.0
4153,2023-09-02,NVDA,Technology,0.,0.,0.,0.,497.512,497.892,481.315,484.985,46319100.0
4154,2023-09-05,NVDA,Technology,0.04738,0.04738,0.04738,0.04738,482.125,488.404,478.496,485.375,38265300.0
4155,2023-09-06,NVDA,Technology,0.03988,0.03988,0.03988,0.03988,484.345,485.425,465.737,470.547,46867000.0
4156,2023-09-07,NVDA,Technology,0.00667,0.00667,0.00667,0.00667,455.189,463.378,451.459,462.348,43333000.0
4157,2023-09-08,NVDA,Technology,0.0279,0.0279,0.0279,0.0279,459.358,465.997,452.649,455.659,47306900.0
4158,2023-09-09,NVDA,Technology,0.013,0.013,0.013,0.013,459.358,465.997,452.649,455.659,47306900.0
4159,2023-09-10,NVDA,Technology,0.,0.,0.,0.,459.358,465.997,452.649,455.659,47306900.0
4160,2023-09-11,NVDA,Technology,0.02583,0.02583,0.02583,0.02583,461.418,461.568,443.060,451.719,47396600.0
4161,2023-09-12,NVDA,Technology,0.05214,0.05214,0.05214,0.05214,447.32,456.668,445.25,448.639,34925600.0
4162,2023-09-13,NVDA,Technology,0.,0.,0.,0.,445.94,459.238,444.970,454.789,39835500.0
4163,2023-09-14,NVDA,Technology,0.018,0.018,0.018,0.018,459.438,459.808,451.249,455.749,37009700.0
4164,2023-09-15,NVDA,Technology,0.051,0.051,0.051,0.051,453.349,455.928,438.021,438.941,50571300.0
4165,2023-09-16,NVDA,Technology,0.,0.,0.,0.,453.349,455.928,438.021,438.941,50571300.0
4166,2023-09-17,NVDA,Technology,0.048,0.048,0.048,0.048,453.349,455.928,438.021,438.941,50571300.0
4167,2023-09-18,NVDA,Technology,0.03133,0.03133,0.03133,0.03133,427.422,442.360,419.943,439.601,50027100.0
4168,2023-09-19,NVDA,Technology,0.,0.,0.,0.,438.271,439.601,429.962,435.141,37306400.0
4169,2023-09-20,NVDA,Technology,0.,0.,0.,0.,435.941,438.971,422.173,422.333,36710800.0
4170,2023-09-21,NVDA,Technology,0.052,0.052,0.052,0.052,415.774,420.943,409.745,410.115,44893000.0
4171,2023-09-22,NVDA,Technology,0.03467,0.03467,0.03467,0.03467,415.664,421.093,412.254,416.044,47923600.0
4172,2023-09-23,NVDA,Technology,0.0825,0.0825,0.0825,0.0825,415.664,421.093,412.254,416.044,47923600.0
4173,2023-09-25,NVDA,Technology,0.01467,0.01467,0.01467,0.01467,415.854,425.303,411.714,422.163,41909100.0
4174,2023-09-26,NVDA,Technology,0.03233,0.03233,0.03233,0.03233,419.953,428.142,416.494,419.053,40228200.0
4175,2023-09-27,NVDA,Technology,0.0645,0.0645,0.0645,0.0645,423.243,428.662,416.234,424.623,44493500.0
4176,2023-09-28,NVDA,Technology,0.01417,0.01417,0.01417,0.01417,424.543,434.401,421.093,430.832,42466300.0
4177,2023-09-29,NVDA,Technology,0.0245,0.0245,0.0245,0.0245,438.211,441.380,433.012,434.931,39722100.0
4178,2023-09-30,NVDA,Technology,0.043,0.043,0.043,0.043,438.211,441.380,433.012,434.931,39722100.0
4179,2023-10-02,NVDA,Technology,0.01111,0.01111,0.01111,0.01111,440.241,451.689,438.551,447.76,43329800.0
4180,2023-10-03,NVDA,Technology,0.0265,0.0265,0.0265,0.0265,448.02,451.239,432.402,435.111,47085000.0
4181,2023-10-04,NVDA,Technology,0.,0.,0.,0.,437.361,441.370,432.862,440.351,36182100.0
4182,2023-10-05,NVDA,Technology,0.043,0.043,0.043,0.043,440.441,448.939,438.821,446.82,39348300.0
4183,2023-10-06,NVDA,Technology,0.007,0.007,0.007,0.007,441.870,457.828,440.201,457.558,43339700.0
4184,2023-10-07,NVDA,Technology,0.,0.,0.,0.,441.870,457.828,440.201,457.558,43339700.0
4185,2023-10-08,NVDA,Technology,0.0295,0.0295,0.0295,0.0295,441.870,457.828,440.201,457.558,43339700.0
4186,2023-10-09,NVDA,Technology,0.06633,0.06633,0.06633,0.06633,448.36,455.989,443.620,452.669,40967500.0
4187,2023-10-10,NVDA,Technology,0.10467,0.10467,0.10467,0.10467,453.039,462.528,450.819,457.918,36858200.0
4188,2023-10-11,NVDA,Technology,0.,0.,0.,0.,461.898,468.527,460.438,467.997,37813700.0
4189,2023-10-12,NVDA,Technology,0.01467,0.01467,0.01467,0.01467,467.707,476.026,463.238,469.387,48132500.0
4190,2023-10-13,NVDA,Technology,0.01875,0.01875,0.01875,0.01875,469.537,471.096,452.739,454.549,47411500.0
4191,2023-10-15,NVDA,Technology,0.,0.,0.,0.,469.537,471.096,452.739,454.549,47411500.0
4192,2023-10-16,NVDA,Technology,0.04533,0.04533,0.04533,0.04533,450.569,462.188,449.059,460.888,37509900.0
4193,2023-10-17,NVDA,Technology,0.05036,0.05036,0.05036,0.05036,439.941,447.48,424.743,439.321,81233300.0
4194,2023-10-18,NVDA,Technology,0.06108,0.06108,0.06108,0.06108,425.853,432.132,418.194,421.903,62729400.0
4195,2023-10-19,NVDA,Technology,0.055,0.055,0.055,0.055,428.052,432.912,418.764,420.953,50123300.0
4196,2023-10-20,NVDA,Technology,0.04017,0.04017,0.04017,0.04017,418.844,424.643,410.725,413.814,47638100.0
4197,2023-10-22,NVDA,Technology,0.074,0.074,0.074,0.074,418.844,424.643,410.725,413.814,47638100.0
4198,2023-10-23,NVDA,Technology,0.0222,0.0222,0.0222,0.0222,412.234,432.422,409.395,429.692,47853000.0
4199,2023-10-24,NVDA,Technology,0.02143,0.02143,0.02143,0.02143,430.712,436.911,426.852,436.571,40146300.0
4200,2023-10-25,NVDA,Technology,0.0514,0.0514,0.0514,0.0514,433.921,436.441,415.494,417.734,39837900.0
4201,2023-10-26,NVDA,Technology,0.04733,0.04733,0.04733,0.04733,418.474,422.503,398.746,403.206,54100100.0
4202,2023-10-27,NVDA,Technology,0.069,0.069,0.069,0.069,411.245,412.004,400.096,404.945,41678400.0
4203,2023-10-31,NVDA,Technology,0.03867,0.03867,0.03867,0.03867,404.445,408.735,392.247,407.745,51796900.0
4204,2023-11-01,NVDA,Technology,0.08388,0.08388,0.08388,0.08388,408.785,423.753,408.635,423.193,43759300.0
4205,2023-11-02,NVDA,Technology,0.06333,0.06333,0.06333,0.06333,433.222,438.781,428.882,435.001,40917200.0
4206,2023-11-03,NVDA,Technology,0.021,0.021,0.021,0.021,440.141,453.029,437.171,449.989,42385500.0
4207,2023-11-04,NVDA,Technology,0.043,0.043,0.043,0.043,440.141,453.029,437.171,449.989,42385500.0
4208,2023-11-06,NVDA,Technology,0.00633,0.00633,0.00633,0.00633,452.789,459.288,448.929,457.448,40073300.0
4209,2023-11-07,NVDA,Technology,0.01812,0.01812,0.01812,0.01812,457.128,462.118,451.519,459.488,34316500.0
4210,2023-11-08,NVDA,Technology,0.0115,0.0115,0.0115,0.0115,460.938,468.607,459.618,465.677,34671900.0
4211,2023-11-09,NVDA,Technology,0.02714,0.02714,0.02714,0.02714,474.606,482.235,467.437,469.437,54049600.0
4212,2023-11-10,NVDA,Technology,0.0285,0.0285,0.0285,0.0285,474.936,484.655,472.766,483.285,42124500.0
4213,2023-11-11,NVDA,Technology,0.,0.,0.,0.,474.936,484.655,472.766,483.285,42124500.0
4214,2023-11-12,NVDA,Technology,0.036,0.036,0.036,0.036,474.936,484.655,472.766,483.285,42124500.0
4215,2023-11-13,NVDA,Technology,0.,0.,0.,0.,483.135,491.094,480.925,486.134,38413600.0
4216,2023-11-14,NVDA,Technology,0.02591,0.02591,0.02591,0.02591,496.733,498.273,490.334,496.493,41695400.0
4217,2023-11-15,NVDA,Technology,0.00333,0.00333,0.00333,0.00333,499.283,499.533,481.935,488.814,47549700.0
4218,2023-11-16,NVDA,Technology,0.,0.,0.,0.,486.724,495.183,483.235,494.733,33975600.0
4219,2023-11-17,NVDA,Technology,0.01309,0.01309,0.01309,0.01309,495.173,497.103,490.004,492.914,32520500.0
4220,2023-11-18,NVDA,Technology,0.,0.,0.,0.,495.173,497.103,490.004,492.914,32520500.0
4221,2023-11-19,NVDA,Technology,0.02033,0.02033,0.02033,0.02033,495.173,497.103,490.004,492.914,32520500.0
4222,2023-11-20,NVDA,Technology,0.02829,0.02829,0.02829,0.02829,493.054,505.412,491.744,504.022,41412000.0
4223,2023-11-21,NVDA,Technology,0.04993,0.04993,0.04993,0.04993,501.192,505.102,492.154,499.373,56574700.0
4224,2023-11-22,NVDA,Technology,0.02441,0.02441,0.02441,0.02441,498.453,503.282,476.836,487.094,89942000.0
4225,2023-11-23,NVDA,Technology,0.,0.,0.,0.,498.453,503.282,476.836,487.094,89942000.0
4226,2023-11-24,NVDA,Technology,0.04192,0.04192,0.04192,0.04192,484.635,489.144,477.386,477.696,29464500.0
4227,2023-11-27,NVDA,Technology,0.0276,0.0276,0.0276,0.0276,477.936,485.235,476.456,482.355,39566200.0
4228,2023-11-28,NVDA,Technology,0.01225,0.01225,0.01225,0.01225,482.295,483.165,474.666,478.146,40149100.0
4229,2023-11-29,NVDA,Technology,0.01314,0.01314,0.01314,0.01314,483.725,487.554,478.535,481.335,38200500.0
4230,2023-11-30,NVDA,Technology,0.024,0.024,0.024,0.024,480.175,481.035,464.157,467.637,52624700.0
4231,2023-12-01,NVDA,Technology,0.0295,0.0295,0.0295,0.0295,465.187,471.936,461.808,467.587,36880900.0
4232,2023-12-03,NVDA,Technology,0.,0.,0.,0.,465.187,471.936,461.808,467.587,36880900.0
4233,2023-12-04,NVDA,Technology,0.07267,0.07267,0.07267,0.07267,460.708,460.708,450.039,455.039,43754300.0
4234,2023-12-05,NVDA,Technology,0.02043,0.02043,0.02043,0.02043,454.639,465.978,452.689,465.638,37171800.0
4235,2023-12-06,NVDA,Technology,0.07257,0.07257,0.07257,0.07257,472.128,473.848,454.099,455.009,38059000.0
4236,2023-12-07,NVDA,Technology,0.,0.,0.,0.,456.979,466.268,456.019,465.938,35082300.0
4237,2023-12-08,NVDA,Technology,0.00886,0.00886,0.00886,0.00886,465.928,477.388,465.478,475.038,35880300.0
4238,2023-12-09,NVDA,Technology,0.061,0.061,0.061,0.061,465.928,477.388,465.478,475.038,35880300.0
4239,2023-12-11,NVDA,Technology,0.013,0.013,0.013,0.013,474.888,475.288,458.278,466.248,50972800.0
4240,2023-12-12,NVDA,Technology,0.0217,0.0217,0.0217,0.0217,460.438,476.638,460.438,476.548,37238700.0
4241,2023-12-13,NVDA,Technology,0.06033,0.06033,0.06033,0.06033,476.268,485.917,476.058,480.857,44779200.0
4242,2023-12-14,NVDA,Technology,0.,0.,0.,0.,483.877,486.677,474.198,483.477,39123200.0
4243,2023-12-15,NVDA,Technology,0.0285,0.0285,0.0285,0.0285,481.917,494.017,481.177,488.877,47947800.0
4244,2023-12-16,NVDA,Technology,0.04367,0.04367,0.04367,0.04367,481.917,494.017,481.177,488.877,47947800.0
4245,2023-12-17,NVDA,Technology,0.00525,0.00525,0.00525,0.00525,481.917,494.017,481.177,488.877,47947800.0
4246,2023-12-18,NVDA,Technology,0.0255,0.0255,0.0255,0.0255,493.977,504.306,491.477,500.746,41258700.0
4247,2023-12-19,NVDA,Technology,0.01411,0.01411,0.01411,0.01411,494.217,496.977,488.927,496.017,46444400.0
4248,2023-12-20,NVDA,Technology,0.0655,0.0655,0.0655,0.0655,496.527,499.967,480.957,481.087,39789400.0
4249,2023-12-21,NVDA,Technology,0.,0.,0.,0.,488.087,490.927,484.167,489.877,30042500.0
4250,2023-12-22,NVDA,Technology,0.018,0.018,0.018,0.018,491.927,493.807,484.647,488.277,25213900.0
4251,2023-12-23,NVDA,Technology,0.00975,0.00975,0.00975,0.00975,491.927,493.807,484.647,488.277,25213900.0
4252,2023-12-24,NVDA,Technology,0.02,0.02,0.02,0.02,491.927,493.807,484.647,488.277,25213900.0
4253,2023-12-25,NVDA,Technology,0.037,0.037,0.037,0.037,491.927,493.807,484.647,488.277,25213900.0
4254,2023-12-26,NVDA,Technology,0.,0.,0.,0.,489.657,495.977,489.577,492.767,24420000.0
4255,2023-12-27,NVDA,Technology,0.,0.,0.,0.,495.087,496.777,490.827,494.147,23364800.0
4256,2023-12-28,NVDA,Technology,0.,0.,0.,0.,496.407,498.817,494.097,495.197,24658700.0
4257,2023-12-29,NVDA,Technology,0.00867,0.00867,0.00867,0.00867,498.107,499.947,487.487,495.197,38869000.0
4258,2023-12-30,NVDA,Technology,0.,0.,0.,0.,498.107,499.947,487.487,495.197,38869000.0
4259,2024-01-01,NVDA,Technology,0.,0.,0.,0.,498.107,499.947,487.487,495.197,38869000.0
4260,2024-01-02,NVDA,Technology,0.022,0.022,0.022,0.022,492.417,492.927,475.928,481.657,41125400.0
4261,2024-01-03,NVDA,Technology,0.062,0.062,0.062,0.062,474.828,481.817,473.178,475.668,32089600.0
4262,2024-01-04,NVDA,Technology,0.022,0.022,0.022,0.022,477.648,484.977,475.058,479.957,30653500.0
4263,2024-01-05,NVDA,Technology,0.,0.,0.,0.,484.597,495.447,483.037,490.947,41456800.0
4264,2024-01-06,NVDA,Technology,0.,0.,0.,0.,484.597,495.447,483.037,490.947,41456800.0
4265,2024-01-07,NVDA,Technology,0.063,0.063,0.063,0.063,484.597,495.447,483.037,490.947,41456800.0
4266,2024-01-08,NVDA,Technology,0.0096,0.0096,0.0096,0.0096,495.097,522.725,494.767,522.505,64251000.0
4267,2024-01-09,NVDA,Technology,0.00433,0.00433,0.00433,0.00433,523.985,543.225,516.876,531.375,77310000.0
4268,2024-01-10,NVDA,Technology,0.00883,0.00883,0.00883,0.00883,536.135,545.974,534.865,543.474,53379600.0
4269,2024-01-11,NVDA,Technology,0.02367,0.02367,0.02367,0.02367,549.964,553.434,535.575,548.194,59675900.0
4270,2024-01-12,NVDA,Technology,0.029,0.029,0.029,0.029,546.174,549.674,543.275,547.074,35247900.0
4271,2024-01-13,NVDA,Technology,0.0405,0.0405,0.0405,0.0405,546.174,549.674,543.275,547.074,35247900.0
4272,2024-01-14,NVDA,Technology,0.0845,0.0845,0.0845,0.0845,546.174,549.674,543.275,547.074,35247900.0
4273,2024-01-15,NVDA,Technology,0.056,0.056,0.056,0.056,546.174,549.674,543.275,547.074,35247900.0
4274,2024-01-16,NVDA,Technology,0.04525,0.04525,0.04525,0.04525,550.154,568.323,548.974,563.794,44958000.0
4275,2024-01-17,NVDA,Technology,0.0465,0.0465,0.0465,0.0465,563.444,564.684,547.374,560.504,47439400.0
4276,2024-01-18,NVDA,Technology,0.137,0.137,0.137,0.137,572.573,575.973,561.044,571.043,49165000.0
4277,2024-01-19,NVDA,Technology,0.083,0.083,0.083,0.083,579.863,594.972,572.223,594.882,54210300.0
4278,2024-01-20,NVDA,Technology,0.,0.,0.,0.,579.863,594.972,572.223,594.882,54210300.0
4279,2024-01-21,NVDA,Technology,0.,0.,0.,0.,579.863,594.972,572.223,594.882,54210300.0
4280,2024-01-22,NVDA,Technology,0.,0.,0.,0.,600.462,603.282,590.672,596.512,45295500.0
4281,2024-01-23,NVDA,Technology,0.00767,0.00767,0.00767,0.00767,595.672,599.072,585.822,598.702,29465400.0
4282,2024-01-24,NVDA,Technology,0.,0.,0.,0.,603.012,628.460,599.352,613.591,56027100.0
4283,2024-01-25,NVDA,Technology,0.05167,0.05167,0.05167,0.05167,623.471,627.161,608.471,616.141,48277700.0
4284,2024-01-26,NVDA,Technology,0.,0.,0.,0.,609.571,617.801,605.702,610.281,39030900.0
4285,2024-01-27,NVDA,Technology,0.038,0.038,0.038,0.038,609.571,617.801,605.702,610.281,39030900.0
4286,2024-01-28,NVDA,Technology,0.03733,0.03733,0.03733,0.03733,609.571,617.801,605.702,610.281,39030900.0
4287,2024-01-29,NVDA,Technology,0.04975,0.04975,0.04975,0.04975,612.291,624.861,609.041,624.621,34873300.0
4288,2024-01-30,NVDA,Technology,0.,0.,0.,0.,628.971,634.900,622.571,627.711,41073500.0
4289,2024-01-31,NVDA,Technology,0.03011,0.03011,0.03011,0.03011,614.371,622.661,606.972,615.241,45379500.0
4290,2024-02-01,NVDA,Technology,0.01367,0.01367,0.01367,0.01367,620.971,631.880,616.471,630.240,36914600.0
4291,2024-02-02,NVDA,Technology,0.01883,0.01883,0.01883,0.01883,639.710,665.969,636.870,661.569,47578000.0
4292,2024-02-03,NVDA,Technology,0.054,0.054,0.054,0.054,639.710,665.969,636.870,661.569,47578000.0
4293,2024-02-04,NVDA,Technology,0.,0.,0.,0.,639.710,665.969,636.870,661.569,47578000.0
4294,2024-02-05,NVDA,Technology,0.01586,0.01586,0.01586,0.01586,682.218,694.937,672.018,693.287,68007800.0
4295,2024-02-06,NVDA,Technology,0.01812,0.01812,0.01812,0.01812,696.267,697.507,662.969,682.198,68311100.0
4296,2024-02-07,NVDA,Technology,0.02157,0.02157,0.02157,0.02157,683.158,702.167,675.968,700.957,49557500.0
4297,2024-02-08,NVDA,Technology,0.02788,0.02788,0.02788,0.02788,700.707,707.907,694.517,696.377,41442200.0
4298,2024-02-09,NVDA,Technology,0.03871,0.03871,0.03871,0.03871,705.297,721.816,702.087,721.296,43663700.0
4299,2024-02-11,NVDA,Technology,0.05733,0.05733,0.05733,0.05733,705.297,721.816,702.087,721.296,43663700.0
4300,2024-02-12,NVDA,Technology,0.00783,0.00783,0.00783,0.00783,725.966,746.075,712.467,722.446,61371000.0
4301,2024-02-13,NVDA,Technology,0.02506,0.02506,0.02506,0.02506,703.967,734.466,696.167,721.246,60258000.0
4302,2024-02-14,NVDA,Technology,0.00756,0.00756,0.00756,0.00756,731.986,742.325,719.346,738.965,50491700.0
4303,2024-02-15,NVDA,Technology,0.00941,0.00941,0.00941,0.00941,738.655,739.715,723.966,726.546,42012200.0
4304,2024-02-16,NVDA,Technology,0.0088,0.0088,0.0088,0.0088,740.965,743.985,724.976,726.096,49391800.0
4305,2024-02-17,NVDA,Technology,0.0275,0.0275,0.0275,0.0275,740.965,743.985,724.976,726.096,49391800.0
4306,2024-02-18,NVDA,Technology,0.0324,0.0324,0.0324,0.0324,740.965,743.985,724.976,726.096,49391800.0
4307,2024-02-19,NVDA,Technology,0.0238,0.0238,0.0238,0.0238,740.965,743.985,724.976,726.096,49391800.0
4308,2024-02-20,NVDA,Technology,0.03326,0.03326,0.03326,0.03326,719.436,719.526,677.308,694.487,70483300.0
4309,2024-02-21,NVDA,Technology,0.0169,0.0169,0.0169,0.0169,680.028,688.848,662.449,674.688,69029800.0
4310,2024-02-22,NVDA,Technology,0.01698,0.01698,0.01698,0.01698,750.215,785.713,742.165,785.343,86510000.0
4311,2024-02-23,NVDA,Technology,0.0212,0.0212,0.0212,0.0212,807.862,823.901,775.664,788.133,82938800.0
4312,2024-02-24,NVDA,Technology,0.03725,0.03725,0.03725,0.03725,807.862,823.901,775.664,788.133,82938800.0
4313,2024-02-25,NVDA,Technology,0.01333,0.01333,0.01333,0.01333,807.862,823.901,775.664,788.133,82938800.0
4314,2024-02-26,NVDA,Technology,0.0145,0.0145,0.0145,0.0145,796.963,806.422,785.013,790.883,50397300.0
4315,2024-02-27,NVDA,Technology,0.03886,0.03886,0.03886,0.03886,793.773,794.763,771.584,786.973,39170500.0
4316,2024-02-28,NVDA,Technology,0.0062,0.0062,0.0062,0.0062,776.164,789.293,771.214,776.594,39311000.0
4317,2024-02-29,NVDA,Technology,0.03846,0.03846,0.03846,0.03846,790.903,799.862,783.463,791.083,50728900.0
4318,2024-03-01,NVDA,Technology,0.02509,0.02509,0.02509,0.02509,799.962,822.961,794.313,822.751,47677700.0
4319,2024-03-02,NVDA,Technology,0.03656,0.03656,0.03656,0.03656,799.962,822.961,794.313,822.751,47677700.0
4320,2024-03-03,NVDA,Technology,0.01667,0.01667,0.01667,0.01667,799.962,822.961,794.313,822.751,47677700.0
4321,2024-03-04,NVDA,Technology,0.02107,0.02107,0.02107,0.02107,841.261,876.909,837.151,852.330,61561600.0
4322,2024-03-05,NVDA,Technology,0.01733,0.01733,0.01733,0.01733,852.700,860.97,834.17,859.640,52063900.0
4323,2024-03-06,NVDA,Technology,0.07086,0.07086,0.07086,0.07086,880.22,897.24,870.3,887.,58252000.0
4324,2024-03-07,NVDA,Technology,0.0105,0.0105,0.0105,0.0105,901.580,927.67,896.020,926.69,60811900.0
4325,2024-03-08,NVDA,Technology,0.03969,0.03969,0.03969,0.03969,951.38,974.,865.06,875.280,113299600.0
4326,2024-03-09,NVDA,Technology,0.02937,0.02937,0.02937,0.02937,951.38,974.,865.06,875.280,113299600.0
4327,2024-03-10,NVDA,Technology,0.0214,0.0214,0.0214,0.0214,951.38,974.,865.06,875.280,113299600.0
4328,2024-03-11,NVDA,Technology,0.03816,0.03816,0.03816,0.03816,864.29,887.97,841.66,857.74,67836400.0
4329,2024-03-12,NVDA,Technology,0.02629,0.02629,0.02629,0.02629,880.49,919.6,861.5,919.13,66807500.0
4330,2024-03-13,NVDA,Technology,0.02056,0.02056,0.02056,0.02056,910.55,915.04,884.35,908.88,63571300.0
4331,2024-03-14,NVDA,Technology,0.04256,0.04256,0.04256,0.04256,895.770,906.460,866.,879.44,60231800.0
4332,2024-03-15,NVDA,Technology,0.00945,0.00945,0.00945,0.00945,869.3,895.460,862.570,878.37,64019300.0
4333,2019-03-15,GOOGL,Technology,0.0425,0.0425,0.0425,0.0425,59.9,60.086,59.350,59.515,51886000.0
4334,2019-03-19,GOOGL,Technology,0.03433,0.03433,0.03433,0.03433,59.586,60.170,59.473,60.123,29788000.0
4335,2019-03-20,GOOGL,Technology,0.10629,0.10629,0.10629,0.10629,60.07,61.499,59.98,61.322,41508000.0
4336,2019-03-21,GOOGL,Technology,0.056,0.056,0.056,0.056,61.,61.822,60.829,61.806,28150000.0
4337,2019-03-22,GOOGL,Technology,0.,0.,0.,0.,61.443,61.681,60.3,60.383,34422000.0
